a1   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a2   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a3   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  
18   0    0    0    0    0    0    0    0    0    0    24   3    0    0    0    0    0    0    0    0    0    0    13   4    0    0    0    0    0    0    0    0    0    0    23   0    70000     64600     12400     
3    0    1    19   0    0    3    0    0    0    0    0    0    0    17   5    0    0    0    0    0    0    0    0    0    0    10   4    0    0    1    0    0    0    0    0    0    539000    37000     70700     
10   0    0    0    0    0    0    0    0    0    0    5    11   0    0    0    0    0    0    0    0    0    0    1    13   0    0    0    0    0    0    0    0    0    0    2    1    25300     21900     298000    
2    0    7    0    0    0    0    0    0    0    2    0    0    0    5    0    0    0    0    0    0    0    0    0    13   0    4    0    0    0    0    0    0    0    1    0    0    6270000   813000    1270000   
15   0    3    7    6    9    0    0    0    0    0    0    15   0    17   0    0    2    0    0    0    0    0    0    11   0    0    3    1    6    0    0    0    0    0    0    0    30600     19600     269000    
16   0    5    0    10   34   0    0    0    0    0    0    8    0    13   0    11   32   0    0    0    0    0    0    1    0    9    0    5    21   0    0    0    0    0    0    0    8310      64        2300      
8    0    5    8    0    0    0    0    7    0    0    0    7    0    0    2    0    0    0    0    9    0    0    0    5    0    2    2    0    0    0    0    13   0    0    0    1    29000     159000    142000    
8    0    0    0    0    0    0    0    0    0    0    0    5    0    1    0    0    0    0    0    0    0    1    0    8    0    0    0    0    0    0    0    0    0    5    0    0    91500     521000    438000    
7    0    0    0    0    0    0    0    0    0    0    0    8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    14500     11500     1230000   
0    0    0    0    5    0    0    0    0    0    0    0    0    0    0    0    9    0    0    0    0    0    0    0    0    0    0    0    9    0    0    0    0    0    0    0    0    816000    1030000   65600     
